"id","group","name","type","kanji.name","kana.name","lat.d","lat.m","lon.d","lon.m","height","rem1","rem2","rem3","rem4","rem5"
909,91,"Itokazu","a1","糸数","イトカズ",26,9.2,127,45.9,186,"","","",NA,NA
1064,91,"Kin","a1","金武","キン",26,27.2,127,51.5,8,"","","",NA,NA
47918,91,"Ishigakijima","s1","石垣島","イシガキジマ",24,20.2,124,9.8,5.7,"","","",NA,NA
1145,91,"Ibaruma","a1","伊原間","イバルマ",24,30.5,124,16.8,15,"","","",NA,NA
1147,91,"Izena","a1","伊是名","イゼナ",26,56.9,127,56.4,14,"","","",NA,NA
47927,91,"Miyakojima","s1","宮古島","ミヤコジマ",24,47.6,125,16.7,39.9,"","","",NA,NA
47929,91,"Kumejima","s1","久米島","クメジマ",26,20.2,126,48.2,5,"","","",NA,NA
1152,91,"Tokashiki","a1","渡嘉敷","トカシキ",26,12.6,127,21.8,220,"","","",NA,NA
1246,91,"Irabu","a1","伊良部","イラブ",24,49.6,125,10.3,10,"","","",NA,NA
1247,91,"Tarama","a1","多良間","タラマ",24,40,124,41.8,16,"","","",NA,NA
1248,91,"Gusukube","a1","城辺","グスクベ",24,44.6,125,24.6,55,"","","",NA,NA
1250,91,"Kabira","a1","川平","カビラ",24,28,124,8.4,7,"","","",NA,NA
1251,91,"Oohara","a1","大原","オオハラ",24,15.9,123,52.3,33,"1989年12月16日までの地点名「大富」","","",NA,NA
47917,91,"Iriomotejima","s1","西表島","イリオモテジマ",24,25.6,123,45.9,9.9,"","","",NA,NA
47912,91,"Yonagunijima","s1","与那国島","ヨナグニジマ",24,28,123,0.6,30,"","","",NA,NA
1354,91,"Hateruma","a1","波照間","ハテルマ",24,3.3,123,46,38,"","","",NA,NA
47945,91,"Minamidaitoujima","s1","南大東（南大東島）","ミナミダイトウジマ",25,49.7,131,13.7,15.3,"","","",NA,NA
1373,91,"Motobu","a1","本部","モトブ",26,41.1,127,53.9,25,"","","",NA,NA
1374,91,"Higashi","a1","東","ヒガシ",26,37.9,128,9.2,24,"","","",NA,NA
1482,91,"Ashimine","a1","安次嶺","アシミネ",26,11.7,127,38.7,3,"","","",NA,NA
1483,91,"Kagamihara","a1","鏡原","カガミハラ",24,46.9,125,17.7,43,"","","",NA,NA
1484,91,"Maezato","a1","真栄里","マエザト",24,20.6,124,11.2,26,"","","",NA,NA
1490,91,"Shimoji","a1","下地","シモジ",24,49.6,125,8.6,8,"","","",NA,NA
1491,91,"Nakasuji","a1","仲筋","ナカスジ",24,39.2,124,40.5,10,"2003年10月9日までの地点名「塩川」","","",NA,NA
1493,91,"Tokorono","a1","所野","トコロノ",24,28,122,58.7,15,"","","",NA,NA
1494,91,"Shitaabaru","a1","志多阿原","シタアバル",24,3.5,123,48.2,13,"","","",NA,NA
1515,91,"Aguni","a1","粟国","アグニ",26,35.5,127,14.4,12,"","","",NA,NA
1516,91,"Kerama","a1","慶良間","ケラマ",26,10.1,127,17.6,48,"","","",NA,NA
1517,91,"Kitadaitou","a1","北大東","キタダイトウ",25,56.6,131,19.6,22,"","","",NA,NA
1518,91,"Kyuutou","a1","旧東","キュウトウ",25,50.8,131,15.8,48,"","","",NA,NA
1534,91,"Kitahara","a1","北原","キタハラ",26,21.8,126,42.8,7,"","","",NA,NA
1586,91,"Kunigami","a1","国頭","クニガミ",26,43.7,128,10.7,8,"","","",NA,NA
1596,91,"Miyagijima","a1","宮城島","ミヤギジマ",26,21.8,127,58.3,100,"","","",NA,NA
1639,91,"Moriyama","a1","盛山","モリヤマ",24,23.7,124,14.7,31,"","","",NA,NA
1651,91,"Tonaki","a1","渡名喜","トナキ",26,22.4,127,8.5,7,"","","",NA,NA
89532,99,"Shouwa","s1","昭和","ショウワ",-69,0.3,39,34.8,18.4,"","","",NA,NA
